epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,16696,2.0989,2.00338,0.0016,0.19867,0.12226,0.05034,0.01701,2.25709,2.81461,0.00232,5.406e-05,5.406e-05,5.406e-05
102,16852.5,2.07446,2.00848,0.00166,0.13553,0.11716,0.05201,0.01751,2.26537,2.82781,0.00234,5.30106e-05,5.30106e-05,5.30106e-05
103,17009.6,2.08306,1.99565,0.00164,0.1713,0.12431,0.05249,0.0182,2.2577,2.8181,0.00233,5.19612e-05,5.19612e-05,5.19612e-05
104,17167.1,2.08009,1.9898,0.00162,0.15561,0.11761,0.05254,0.01797,2.25997,2.84072,0.00233,5.09118e-05,5.09118e-05,5.09118e-05
105,17324.7,2.0704,1.99344,0.00165,0.10283,0.12701,0.052,0.01751,2.26069,2.83756,0.00233,4.98624e-05,4.98624e-05,4.98624e-05
106,17482.3,2.08956,1.97212,0.00158,0.18591,0.11679,0.05376,0.01875,2.25626,2.82636,0.00233,4.8813e-05,4.8813e-05,4.8813e-05
107,17638.8,2.06927,1.99407,0.00163,0.1354,0.11688,0.05187,0.01767,2.2566,2.83456,0.00233,4.77636e-05,4.77636e-05,4.77636e-05
108,17796.4,2.0773,1.99153,0.00165,0.14615,0.12065,0.05153,0.01785,2.25865,2.8274,0.00233,4.67142e-05,4.67142e-05,4.67142e-05
109,17954.2,2.07627,1.96984,0.00164,0.20274,0.12095,0.05194,0.01722,2.25901,2.84329,0.00234,4.56648e-05,4.56648e-05,4.56648e-05
110,18112.7,2.08721,1.97576,0.00162,0.17414,0.11918,0.05194,0.01759,2.25735,2.83944,0.00233,4.46154e-05,4.46154e-05,4.46154e-05
111,18270.4,2.07544,1.97944,0.00162,0.15954,0.12414,0.05253,0.0179,2.26459,2.85535,0.00235,4.3566e-05,4.3566e-05,4.3566e-05
112,18428.2,2.07396,1.97443,0.00164,0.13621,0.12666,0.05194,0.01762,2.26751,2.84829,0.00234,4.25166e-05,4.25166e-05,4.25166e-05
113,18584.7,2.07632,1.98047,0.00164,0.13263,0.12425,0.05383,0.01776,2.26949,2.84378,0.00234,4.14672e-05,4.14672e-05,4.14672e-05
114,18741.3,2.07192,1.9682,0.00166,0.17813,0.12293,0.05471,0.0186,2.26366,2.84689,0.00234,4.04178e-05,4.04178e-05,4.04178e-05
115,18899.5,2.07332,1.94463,0.0016,0.13931,0.12392,0.05256,0.01774,2.27086,2.83691,0.00235,3.93684e-05,3.93684e-05,3.93684e-05
116,19057,2.06485,1.94546,0.0016,0.12973,0.12054,0.05255,0.01811,2.27035,2.8361,0.00235,3.8319e-05,3.8319e-05,3.8319e-05
117,19214.2,2.06877,1.94516,0.00162,0.18838,0.11818,0.05303,0.01827,2.26552,2.84482,0.00235,3.72696e-05,3.72696e-05,3.72696e-05
118,19371.7,2.06465,1.92304,0.00158,0.13173,0.12443,0.05275,0.01739,2.26908,2.84301,0.00234,3.62202e-05,3.62202e-05,3.62202e-05
119,19528.1,2.06352,1.9583,0.00165,0.15692,0.11797,0.05005,0.01692,2.27401,2.84356,0.00236,3.51708e-05,3.51708e-05,3.51708e-05
120,19685.4,2.07389,1.95823,0.00159,0.15819,0.12277,0.05226,0.01776,2.27751,2.8339,0.00236,3.41214e-05,3.41214e-05,3.41214e-05
121,19843.8,2.06816,1.93563,0.00158,0.16429,0.11774,0.05258,0.01784,2.27333,2.85048,0.00235,3.3072e-05,3.3072e-05,3.3072e-05
122,20000.8,2.05822,1.94282,0.00162,0.20782,0.11913,0.05295,0.01796,2.2768,2.85256,0.00236,3.20226e-05,3.20226e-05,3.20226e-05
123,20158.9,2.06035,1.91373,0.00159,0.21856,0.11609,0.0527,0.01791,2.28397,2.86351,0.00237,3.09732e-05,3.09732e-05,3.09732e-05
124,20317,2.08063,1.93009,0.0016,0.18314,0.12133,0.05202,0.0176,2.27747,2.85406,0.00236,2.99238e-05,2.99238e-05,2.99238e-05
125,20474.4,2.05975,1.92079,0.00159,0.14164,0.11886,0.05336,0.01783,2.27812,2.8593,0.00236,2.88744e-05,2.88744e-05,2.88744e-05
126,20631.9,2.05815,1.92051,0.00159,0.18374,0.1215,0.05411,0.01812,2.27898,2.85074,0.00236,2.7825e-05,2.7825e-05,2.7825e-05
127,20789.3,2.06397,1.92507,0.00159,0.18915,0.11683,0.0527,0.0178,2.28118,2.86217,0.00236,2.67756e-05,2.67756e-05,2.67756e-05
128,20947.1,2.06025,1.90277,0.00159,0.16743,0.11528,0.05383,0.01839,2.28342,2.85535,0.00237,2.57262e-05,2.57262e-05,2.57262e-05
129,21105.1,2.06565,1.92005,0.00159,0.18848,0.11688,0.05434,0.01829,2.28076,2.86983,0.00236,2.46768e-05,2.46768e-05,2.46768e-05
130,21262.6,2.07866,1.92109,0.00159,0.13817,0.12629,0.05343,0.01805,2.2769,2.86248,0.00236,2.36274e-05,2.36274e-05,2.36274e-05
131,21420.5,2.05295,1.91009,0.0016,0.1426,0.12259,0.05301,0.01794,2.28027,2.86688,0.00236,2.2578e-05,2.2578e-05,2.2578e-05
132,21577.8,2.05684,1.9193,0.0016,0.18897,0.11119,0.05413,0.01784,2.27708,2.85989,0.00236,2.15286e-05,2.15286e-05,2.15286e-05
133,21735.2,2.05429,1.90761,0.00159,0.13146,0.11877,0.05239,0.01754,2.28489,2.87723,0.00237,2.04792e-05,2.04792e-05,2.04792e-05
134,21892.6,2.06184,1.90381,0.0016,0.19745,0.11512,0.05144,0.01739,2.28339,2.87367,0.00237,1.94298e-05,1.94298e-05,1.94298e-05
135,22049.7,2.05132,1.90724,0.00159,0.1345,0.11822,0.05218,0.01735,2.27972,2.87113,0.00236,1.83804e-05,1.83804e-05,1.83804e-05
136,22207.1,2.05725,1.91628,0.00158,0.18254,0.11714,0.05245,0.01748,2.28279,2.87425,0.00237,1.7331e-05,1.7331e-05,1.7331e-05
137,22364.8,2.05803,1.90159,0.00155,0.15991,0.11508,0.05284,0.01775,2.28406,2.86742,0.00237,1.62816e-05,1.62816e-05,1.62816e-05
138,22522.2,2.05015,1.89209,0.0016,0.18262,0.11455,0.05284,0.01736,2.28614,2.87575,0.00238,1.52322e-05,1.52322e-05,1.52322e-05
139,22679.1,2.04843,1.88416,0.00158,0.15933,0.11799,0.05249,0.01758,2.28835,2.87769,0.00238,1.41828e-05,1.41828e-05,1.41828e-05
140,22836.5,2.05859,1.88926,0.00158,0.17791,0.11461,0.05354,0.01811,2.28603,2.87166,0.00238,1.31334e-05,1.31334e-05,1.31334e-05
141,22988.9,2.02874,1.90155,0.00167,0.18524,0.11721,0.05248,0.01696,2.28853,2.88095,0.00238,1.2084e-05,1.2084e-05,1.2084e-05
142,23138.3,2.0124,1.87881,0.00169,0.15998,0.11875,0.05362,0.01772,2.28952,2.87527,0.00238,1.10346e-05,1.10346e-05,1.10346e-05
143,23287.3,2.01306,1.86754,0.00165,0.12762,0.12271,0.05363,0.01785,2.29059,2.8789,0.00238,9.9852e-06,9.9852e-06,9.9852e-06
144,23436.2,2.01099,1.86013,0.00166,0.1338,0.11776,0.05274,0.01749,2.28976,2.88145,0.00238,8.9358e-06,8.9358e-06,8.9358e-06
145,23585.2,2.0155,1.85332,0.00163,0.15658,0.1181,0.05243,0.01751,2.28929,2.88471,0.00237,7.8864e-06,7.8864e-06,7.8864e-06
146,23734.5,2.0122,1.85861,0.00163,0.13403,0.12011,0.05293,0.01756,2.28895,2.88778,0.00237,6.837e-06,6.837e-06,6.837e-06
147,23883.7,2.00895,1.85197,0.00166,0.13453,0.11737,0.05297,0.01752,2.29095,2.89347,0.00238,5.7876e-06,5.7876e-06,5.7876e-06
148,24033.1,2.01324,1.84601,0.00163,0.13839,0.11529,0.05342,0.01766,2.29214,2.8889,0.00238,4.7382e-06,4.7382e-06,4.7382e-06
149,24182.8,2.00517,1.84726,0.00165,0.13427,0.11675,0.05405,0.01781,2.29354,2.89032,0.00238,3.6888e-06,3.6888e-06,3.6888e-06
150,24331.7,2.01142,1.856,0.00165,0.13373,0.12215,0.05387,0.01761,2.29501,2.89411,0.00238,2.6394e-06,2.6394e-06,2.6394e-06
