epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
61,20575.1,1.97801,4.68816,0.00843,0.37956,0.09495,0.05914,0.02185,1.90193,5.76776,0.01005,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
62,21226.7,1.9697,4.69263,0.00847,0.37865,0.09473,0.05879,0.02182,1.90298,5.77806,0.01006,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
63,21878,1.9656,4.6605,0.00844,0.35302,0.09526,0.05854,0.02175,1.90284,5.79158,0.01005,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
64,22530,1.95925,4.61893,0.00844,0.35457,0.09485,0.05817,0.0216,1.9035,5.80355,0.01006,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
65,23184,1.95477,4.57909,0.00844,0.40037,0.09339,0.05805,0.02157,1.90377,5.81974,0.01007,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
66,23842.6,1.95276,4.53513,0.00842,0.39694,0.09284,0.05781,0.02159,1.9049,5.83512,0.01008,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
67,24502,1.94837,4.51118,0.00838,0.38861,0.09257,0.05763,0.02147,1.90506,5.85555,0.01008,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
68,25161.6,1.94195,4.48328,0.00837,0.37163,0.09211,0.05721,0.02133,1.90605,5.87338,0.01009,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024
69,25820.8,1.93856,4.44358,0.00833,0.3388,0.09218,0.05738,0.02129,1.90657,5.8939,0.01009,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
70,26626.3,1.94072,4.39297,0.00828,0.34166,0.09139,0.05679,0.02104,1.90772,5.91079,0.01011,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769
71,27404.3,1.93404,4.37963,0.00826,0.33875,0.09145,0.05645,0.02093,1.9086,5.9311,0.01012,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
72,28064.4,1.93254,4.32253,0.00827,0.34094,0.09131,0.05624,0.02083,1.91069,5.95093,0.01014,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611
73,28723.1,1.92631,4.29523,0.00821,0.33721,0.09246,0.05579,0.02076,1.91247,5.97178,0.01016,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
74,29382.3,1.92359,4.26167,0.00821,0.33754,0.09236,0.05574,0.02065,1.91362,5.99357,0.01018,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651
75,30038,1.91709,4.2171,0.00821,0.33894,0.09227,0.05541,0.02061,1.91489,6.01662,0.0102,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
76,30694.5,1.91441,4.16205,0.00813,0.34185,0.0922,0.05516,0.02053,1.91667,6.03992,0.01022,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982
77,31356.6,1.91648,4.15255,0.00819,0.31928,0.0926,0.05545,0.02065,1.91923,6.05958,0.01024,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
78,32016.1,1.91247,4.10856,0.00809,0.31693,0.09245,0.05507,0.02049,1.92081,6.0872,0.01026,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695
79,32675.2,1.90611,4.07043,0.00805,0.31827,0.09322,0.05487,0.02043,1.92347,6.10903,0.01029,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
80,33336.6,1.90031,4.05041,0.00807,0.3191,0.09301,0.05489,0.02034,1.9259,6.13325,0.01032,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873
81,33994.5,1.89965,4.0161,0.00806,0.32388,0.09272,0.05458,0.02016,1.92836,6.15902,0.01035,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
82,34652.2,1.89859,3.97302,0.00803,0.32631,0.09185,0.05447,0.01999,1.9308,6.18474,0.01039,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951
