epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,10569,2.01307,1.6604,1.11986,0.18368,0.10997,0.05036,0.01695,2.40854,2.47356,1.32851,7.60974e-05,7.60974e-05,7.60974e-05
81,10698.1,1.99969,1.64635,1.12162,0.13839,0.11066,0.05185,0.01719,2.42195,2.46934,1.34226,7.5048e-05,7.5048e-05,7.5048e-05
82,10828.2,2.00134,1.63212,1.12081,0.16316,0.11485,0.05492,0.01796,2.42318,2.49441,1.34215,7.39986e-05,7.39986e-05,7.39986e-05
83,10956.4,2.00433,1.65089,1.12235,0.17938,0.10761,0.05264,0.01763,2.42126,2.48905,1.33529,7.29492e-05,7.29492e-05,7.29492e-05
84,11085,1.98399,1.62556,1.11609,0.19466,0.11024,0.05179,0.01663,2.42938,2.48895,1.34217,7.18998e-05,7.18998e-05,7.18998e-05
85,11214.5,2.00498,1.63114,1.11208,0.17053,0.11282,0.05397,0.01788,2.42456,2.50951,1.33964,7.08504e-05,7.08504e-05,7.08504e-05
86,11343.5,1.98509,1.61081,1.11299,0.17302,0.10294,0.05052,0.01646,2.432,2.49636,1.3439,6.9801e-05,6.9801e-05,6.9801e-05
87,11472.1,1.98058,1.60151,1.11249,0.16801,0.10576,0.05326,0.01772,2.43426,2.48408,1.34472,6.87516e-05,6.87516e-05,6.87516e-05
88,11600,1.97197,1.58017,1.10133,0.15069,0.10656,0.05136,0.01708,2.42921,2.50233,1.34488,6.77022e-05,6.77022e-05,6.77022e-05
89,11729.3,1.96313,1.5936,1.10564,0.16748,0.10831,0.05166,0.01705,2.45209,2.511,1.35523,6.66528e-05,6.66528e-05,6.66528e-05
90,11858.3,1.96174,1.57336,1.10556,0.19815,0.10508,0.05439,0.01845,2.44217,2.50474,1.34868,6.56034e-05,6.56034e-05,6.56034e-05
91,11988.1,1.96713,1.57546,1.1068,0.16087,0.10149,0.05168,0.0166,2.44704,2.50482,1.35229,6.4554e-05,6.4554e-05,6.4554e-05
